dt,open,high,low,close,volume,Rsi7,Rsi14,Rsi26,ema7,ema12,ema26,sma7,sma14,sma26,bollup,bolldown,sma20,macd
10/29/2019,9204.45,9550.0,9072.0,9407.62,64158.46,69.2,62.14,54.91,8700.96,8684.5,8562.48,8700.96,8630.49,8562.48,9533.73,7186.65,8360.19,122.02000000000044
10/30/2019,9407.62,9409.84,9001.01,9154.72,55241.79,61.29,57.9,52.66,8942.12,8756.84,8606.35,8942.12,8700.39,8606.35,9614.01,7166.05,8390.03,150.48999999999978
10/31/2019,9154.02,9405.0,8913.0,9140.85,54376.02,60.84,57.67,52.54,9189.04,8815.92,8645.94,9189.04,8759.12,8645.94,9701.0,7167.28,8434.14,169.97999999999956
11/1/2019,9140.86,9279.0,9030.0,9231.61,43594.81,62.9,58.83,53.28,9271.41,8879.87,8689.32,9271.41,8822.12,8689.32,9794.46,7166.98,8480.72,190.5500000000011
11/2/2019,9231.4,9373.74,9186.21,9289.52,28923.06,64.3,59.6,53.76,9279.91,8942.89,8733.78,9279.91,8884.44,8733.78,9889.34,7173.54,8531.44,209.10999999999876
11/3/2019,9289.85,9362.57,9066.14,9194.71,27894.38,59.99,57.71,52.83,9232.02,8981.63,8767.92,9232.02,8925.81,8767.92,9960.09,7187.45,8573.77,213.70999999999913
11/4/2019,9196.46,9513.68,9115.84,9393.35,45894.46,65.62,60.53,54.54,9258.91,9044.97,8814.25,9258.91,8988.15,8814.25,10053.61,7217.33,8635.47,230.71999999999935
11/5/2019,9392.4,9454.95,9175.76,9308.66,45935.87,61.32,58.73,53.68,9244.77,9085.54,8850.87,9244.77,9030.88,8850.87,10115.9,7286.74,8701.32,234.67000000000007
11/6/2019,9307.73,9440.91,9250.01,9339.05,37336.17,62.35,59.2,53.95,9271.11,9124.54,8887.03,9271.11,9071.97,8887.03,10173.98,7355.5,8764.74,237.51000000000022
11/7/2019,9339.16,9375.0,9101.0,9216.2,39117.47,55.39,56.42,52.65,9281.87,9138.64,8911.41,9281.87,9091.2,8911.41,10196.1,7460.3,8828.2,227.22999999999956
11/8/2019,9214.0,9261.0,8696.0,8773.73,62107.29,37.7,47.71,48.31,9216.46,9082.5,8901.21,9216.46,9048.87,8901.21,10173.89,7565.09,8869.49,181.29000000000087
11/9/2019,8773.74,8880.0,8724.88,8809.41,29469.48,39.51,48.4,48.67,9147.87,9040.49,8894.41,9147.87,9016.94,8894.41,10167.93,7629.65,8898.79,146.07999999999993
11/10/2019,8809.18,9147.19,8750.0,9039.47,34422.03,50.4,52.74,50.93,9125.7,9040.33,8905.15,9125.7,9019.94,8905.15,10167.2,7714.6,8940.9,135.1800000000003
11/11/2019,9040.16,9072.32,8618.68,8733.27,44888.05,39.39,47.07,48.0,9031.4,8993.09,8892.42,9031.4,8981.72,8892.42,10129.38,7823.74,8976.56,100.67000000000007
11/12/2019,8733.36,8888.0,8567.6,8821.94,40366.63,43.56,48.79,48.89,8961.87,8966.76,8887.2,8961.87,8960.42,8887.2,9957.95,8130.71,9044.33,79.55999999999949
11/13/2019,8821.91,8844.99,8702.0,8777.12,26810.12,41.86,47.94,48.45,8881.59,8937.58,8879.05,8881.59,8935.98,8879.05,9631.67,8593.47,9112.57,58.530000000000655
11/14/2019,8777.54,8800.0,8582.6,8646.68,33468.47,36.97,45.47,47.19,8800.23,8892.83,8861.84,8800.23,8897.41,8861.84,9632.81,8591.49,9112.15,30.98999999999978
11/15/2019,8646.38,8790.0,8400.0,8471.73,46087.42,31.26,42.31,45.53,8757.09,8828.04,8832.94,8757.09,8840.65,8832.94,9664.54,8483.94,9074.24,-4.899999999999636
11/16/2019,8471.62,8543.0,8400.0,8491.02,20902.3,32.59,42.78,45.74,8711.6,8776.19,8807.61,8711.6,8794.03,8807.61,9626.43,8418.15,9022.29,-31.420000000000073
11/17/2019,8490.74,8635.0,8350.68,8502.4,27009.04,33.48,43.08,45.88,8634.88,8734.07,8785.0,8634.88,8755.15,8785.0,9627.19,8347.11,8987.15,-50.93000000000029
11/18/2019,8502.87,8503.52,8060.0,8187.17,43017.69,23.45,37.33,42.85,8556.87,8649.93,8740.72,8556.87,8679.42,8740.72,9627.19,8225.07,8926.13,-90.78999999999905
11/19/2019,8186.5,8218.63,8003.0,8133.64,43556.06,22.14,36.44,42.35,8458.54,8570.5,8695.75,8458.54,8606.65,8695.75,9650.8,8099.36,8875.08,-125.25
11/20/2019,8133.83,8264.29,8038.4,8098.01,32466.23,21.21,35.83,42.02,8361.52,8497.81,8651.48,8361.52,8538.83,8651.48,9661.11,7984.75,8822.93,-153.67000000000007
11/21/2019,8098.56,8134.73,7500.0,7627.74,58418.78,12.92,28.92,37.9,8215.96,8363.95,8575.65,8215.96,8417.35,8575.65,9712.8,7772.68,8742.74,-211.6999999999989
11/22/2019,7627.79,7750.0,6790.0,7268.23,126603.14,9.58,24.96,35.16,8044.03,8195.37,8478.81,8044.03,8264.14,8478.81,9778.7,7504.66,8641.68,-283.4399999999987
11/23/2019,7268.23,7344.48,7080.01,7311.57,50449.89,12.75,26.27,35.74,7875.54,8059.4,8392.35,7875.54,8137.13,8392.35,9797.94,7297.1,8547.52,-332.9500000000007
11/24/2019,7311.1,7330.39,6861.0,6903.28,67890.21,9.2,22.31,32.85,7647.09,7881.53,8282.05,7647.09,7972.62,8282.05,9807.52,7038.52,8423.02,-400.5199999999995
11/25/2019,6900.23,7377.69,6515.0,7109.57,119645.74,22.0,28.2,35.58,7493.15,7762.76,8195.2,7493.15,7857.55,8195.2,9749.72,6876.4,8313.06,-432.4400000000005
11/26/2019,7109.99,7340.0,7017.48,7156.14,65722.4,24.79,29.5,36.2,7353.51,7669.43,8118.24,7353.51,7764.03,8118.24,9644.06,6763.78,8203.92,-448.8099999999995
11/27/2019,7154.75,7655.0,6840.0,7508.52,92452.87,42.85,38.55,40.63,7269.29,7644.67,8073.08,7269.29,7729.96,8073.08,9507.55,6729.51,8118.53,-428.40999999999985
11/28/2019,7507.9,7643.0,7360.0,7419.49,56933.98,40.02,37.24,39.9,7239.54,7610.03,8024.67,7239.54,7688.57,8024.67,9437.38,6664.26,8050.82,-414.6400000000003
11/29/2019,7418.52,7850.0,7362.3,7739.68,60745.3,53.04,44.5,43.68,7306.89,7629.98,8003.56,7306.89,7695.38,8003.56,9342.61,6652.05,7997.33,-373.58000000000084
11/30/2019,7740.99,7810.0,7441.0,7541.89,46989.43,45.87,41.32,41.98,7339.8,7616.43,7969.36,7339.8,7674.92,7969.36,9187.83,6657.07,7922.45,-352.9299999999994
12/1/2019,7540.63,7541.85,7210.0,7390.89,60769.34,40.93,39.03,40.73,7409.45,7581.73,7926.51,7409.45,7637.05,7926.51,9081.42,6629.26,7855.34,-344.78000000000065
12/2/2019,7391.5,7420.56,7151.1,7294.28,46330.26,37.89,37.6,39.93,7435.84,7537.51,7879.68,7435.84,7591.35,7879.68,8940.11,6617.79,7778.95,-342.1700000000001
12/3/2019,7294.42,7400.0,7241.35,7292.71,33149.48,37.84,37.57,39.92,7455.35,7499.85,7836.2,7455.35,7551.53,7836.2,8784.13,6625.33,7704.73,-336.34999999999945
12/4/2019,7292.71,7750.0,7067.0,7194.32,83153.7,34.31,36.01,39.08,7410.47,7452.84,7788.66,7410.47,7503.9,7788.66,8637.57,6626.65,7632.11,-335.8199999999997
12/5/2019,7194.59,7485.0,7150.0,7389.0,59306.68,45.95,41.22,41.6,7406.11,7443.02,7759.06,7406.11,7488.58,7759.06,8506.78,6649.18,7577.98,-316.03999999999996
12/6/2019,7389.0,7590.03,7305.0,7527.47,48189.09,52.87,44.67,43.34,7375.79,7456.01,7741.91,7375.79,7493.77,7741.91,8353.16,6706.44,7529.8,-285.89999999999964
12/7/2019,7527.8,7619.62,7470.16,7488.21,31498.68,50.72,43.89,42.97,7368.13,7460.96,7723.12,7368.13,7493.03,7723.12,8163.43,6794.75,7479.09,-262.15999999999985
12/8/2019,7487.31,7564.0,7374.86,7510.11,29856.9,51.99,44.48,43.25,7385.16,7468.52,7707.34,7385.16,7495.31,7707.34,8043.68,6846.8,7445.24,-238.8199999999997
12/9/2019,7510.11,7650.0,7273.0,7338.64,46621.89,42.09,40.87,41.56,7391.49,7448.54,7680.03,7391.49,7474.42,7680.03,7909.57,6901.41,7405.49,-231.48999999999978
12/10/2019,7338.64,7407.6,7157.1,7224.13,49723.76,36.64,38.62,40.45,7381.7,7414.01,7646.26,7381.7,7441.05,7646.26,7751.69,6971.89,7361.79,-232.25
12/11/2019,7224.15,7275.5,7125.66,7210.0,30093.09,35.97,38.33,40.32,7383.94,7382.62,7613.95,7383.94,7410.24,7613.95,7715.27,6966.55,7340.91,-231.32999999999993
12/12/2019,7210.0,7295.0,7080.3,7198.08,42288.6,35.33,38.08,40.2,7356.66,7354.23,7583.15,7356.66,7381.95,7583.15,7715.92,6958.88,7337.4,-228.92000000000007
12/13/2019,7197.76,7309.05,7190.76,7258.48,27609.87,41.44,40.23,41.12,7318.24,7339.5,7559.1,7318.24,7365.49,7559.1,7714.76,6954.72,7334.74,-219.60000000000036
12/14/2019,7257.37,7271.77,7012.0,7064.05,29561.99,30.58,35.92,39.1,7257.64,7297.12,7522.43,7257.64,7325.3,7522.43,7689.74,6995.82,7342.78,-225.3100000000004
12/15/2019,7064.14,7200.3,7008.35,7118.59,26395.78,36.07,37.93,39.97,7201.71,7269.65,7492.52,7201.71,7297.74,7492.52,7688.93,6997.53,7343.23,-222.8700000000008
12/16/2019,7119.6,7150.0,6836.0,6891.72,43863.99,26.07,33.26,37.67,7137.86,7211.51,7448.02,7137.86,7243.61,7448.02,7722.85,6937.17,7330.01,-236.51000000000022
12/17/2019,6891.44,6942.21,6560.0,6623.82,53865.07,18.87,28.76,35.18,7052.11,7121.09,7386.97,7052.11,7160.97,7386.97,7780.12,6791.44,7285.78,-265.8800000000001
12/18/2019,6623.84,7440.0,6435.0,7277.83,95636.65,54.6,47.46,44.48,7061.8,7145.2,7378.89,7061.8,7176.55,7378.89,7769.01,6788.37,7278.69,-233.6900000000005
12/19/2019,7277.83,7380.0,7038.31,7150.3,55509.05,49.63,44.98,43.22,7054.97,7145.98,7361.96,7054.97,7173.05,7361.96,7691.37,6807.09,7249.23,-215.98000000000047
12/20/2019,7151.31,7220.0,7079.5,7187.83,32132.07,51.15,45.87,43.71,7044.88,7152.42,7349.06,7044.88,7175.02,7349.06,7652.14,6810.9,7231.52,-196.64000000000033
12/21/2019,7188.01,7190.58,7105.0,7132.75,19467.17,48.63,44.72,43.15,7054.69,7149.39,7333.04,7054.69,7169.38,7333.04,7634.48,6802.76,7218.62,-183.64999999999964
12/22/2019,7131.59,7518.54,7122.47,7501.44,39137.46,62.92,53.19,47.84,7109.38,7203.55,7345.51,7109.38,7213.65,7345.51,7662.69,6795.25,7228.97,-141.96000000000004
12/23/2019,7500.71,7695.38,7265.84,7317.09,68052.0,54.13,49.14,45.87,7170.15,7221.02,7343.4,7170.15,7227.44,7343.4,7664.81,6795.57,7230.19,-122.3799999999992
12/24/2019,7317.3,7436.68,7157.04,7255.77,43629.49,51.35,47.83,45.22,7260.43,7226.37,7336.91,7260.43,7231.22,7336.91,7667.69,6798.85,7233.27,-110.53999999999996
12/25/2019,7255.77,7271.77,7128.86,7204.63,27492.04,48.9,46.72,44.68,7249.97,7223.03,7327.11,7249.97,7227.67,7327.11,7652.33,6795.77,7224.05,-104.07999999999993
12/26/2019,7205.01,7435.0,7157.12,7202.0,36259.76,48.76,46.66,44.65,7257.36,7219.79,7317.84,7257.36,7224.25,7317.84,7611.53,6804.01,7207.77,-98.05000000000018
12/27/2019,7202.0,7275.86,7076.42,7254.74,33642.7,51.97,48.1,45.39,7266.92,7225.17,7313.17,7266.92,7228.32,7313.17,7578.68,6813.52,7196.1,-88.0
12/28/2019,7254.77,7365.01,7238.67,7316.14,26848.98,55.72,49.81,46.25,7293.12,7239.17,7313.39,7293.12,7240.03,7313.39,7544.52,6828.28,7186.4,-74.22000000000025
12/29/2019,7315.36,7528.45,7288.0,7388.24,31387.11,60.01,51.81,47.26,7276.94,7262.1,7318.93,7276.94,7259.79,7318.93,7552.08,6825.68,7188.88,-56.82999999999993
12/30/2019,7388.43,7408.24,7220.0,7246.0,29605.91,49.08,47.77,45.5,7266.79,7259.62,7313.53,7266.79,7257.95,7313.53,7553.76,6826.2,7189.98,-53.909999999999854
12/31/2019,7246.0,7320.0,7145.01,7195.23,25954.45,45.61,46.38,44.88,7258.14,7249.71,7304.77,7258.14,7249.59,7304.77,7552.9,6825.58,7189.24,-55.0600000000004
1/1/2020,7195.24,7255.0,7175.15,7200.85,16792.39,46.1,46.56,44.97,7257.6,7242.19,7297.07,7257.6,7243.09,7297.07,7553.06,6825.7,7189.38,-54.88000000000011
1/2/2020,7200.77,7212.5,6924.74,6965.71,31951.48,32.0,40.28,42.09,7223.84,7199.65,7272.53,7223.84,7206.11,7272.53,7550.1,6799.38,7174.74,-72.88000000000011
1/3/2020,6965.49,7405.0,6871.04,7344.96,68428.5,56.84,51.62,47.7,7236.73,7222.01,7277.89,7236.73,7224.62,7277.89,7567.7,6809.86,7188.78,-55.88000000000011
1/4/2020,7345.0,7404.0,7272.21,7354.11,29987.97,57.28,51.86,47.83,7242.16,7242.33,7283.54,7242.16,7241.88,7283.54,7584.9,6816.22,7200.56,-41.210000000000036
1/5/2020,7354.19,7495.0,7318.0,7358.75,38331.09,57.53,51.99,47.9,7237.94,7260.24,7289.11,7237.94,7257.46,7289.11,7585.31,6862.51,7223.91,-28.86999999999989
1/6/2020,7357.64,7795.34,7346.76,7758.0,54635.7,73.47,61.52,53.24,7311.09,7336.82,7323.84,7311.09,7324.2,7323.84,7598.9,6962.34,7280.62,12.979999999999563
1/7/2020,7758.9,8207.68,7723.71,8145.28,91171.68,81.38,68.13,57.63,7446.81,7461.2,7384.68,7446.81,7433.67,7384.68,7824.77,6823.21,7323.99,76.51999999999953
1/8/2020,8145.92,8455.0,7870.0,8055.98,112622.64,75.34,65.35,56.36,7568.97,7552.71,7434.4,7568.97,7516.64,7434.4,7959.7,6778.86,7369.28,118.3100000000004
1/9/2020,8054.72,8055.96,7750.0,7817.76,64239.52,61.2,58.47,53.12,7690.69,7593.49,7462.8,7690.69,7556.79,7462.8,8017.07,6784.47,7400.77,130.6899999999996
1/10/2020,7817.74,8199.0,7672.0,8197.02,82406.78,71.23,64.82,57.2,7812.41,7686.34,7517.18,7812.41,7642.15,7517.18,8151.31,6756.67,7453.99,169.15999999999985
1/11/2020,8198.86,8286.34,8003.16,8020.01,54810.03,62.44,60.19,54.88,7907.54,7737.68,7554.42,7907.54,7692.53,7554.42,8221.81,6738.01,7479.91,183.26000000000022
1/12/2020,8020.01,8197.0,7960.0,8184.98,38131.49,66.89,62.85,56.58,8025.58,7806.5,7601.13,8025.58,7758.19,7601.13,8324.29,6722.33,7523.31,205.3699999999999
1/13/2020,8184.97,8196.0,8055.89,8110.34,31159.76,62.95,60.87,55.59,8075.91,7853.25,7638.85,8075.91,7805.14,7638.85,8397.52,6734.56,7566.04,214.39999999999964
1/14/2020,8110.34,8880.0,8105.54,8810.01,120399.13,77.45,70.32,62.06,8170.87,8000.45,7725.6,8170.87,7939.12,7725.6,8627.39,6665.23,7646.31,274.84999999999945
1/15/2020,8814.64,8916.48,8564.0,8821.41,84816.3,77.61,70.45,62.15,8280.22,8126.75,7806.77,8280.22,8056.76,7806.77,8815.42,6639.14,7727.28,319.97999999999956
1/16/2020,8820.01,8859.81,8586.0,8720.01,51991.07,72.09,67.71,60.77,8409.11,8218.02,7874.41,8409.11,8145.19,7874.41,8950.28,6650.8,7800.54,343.6100000000006
1/17/2020,8720.15,9041.65,8672.44,8913.28,70897.74,75.91,70.09,62.43,8511.43,8324.99,7951.36,8511.43,8247.6,7951.36,9107.74,6653.06,7880.4,373.6300000000001
1/18/2020,8913.27,8988.88,8806.38,8915.96,38294.75,75.96,70.12,62.45,8639.43,8415.91,8022.81,8639.43,8336.71,8022.81,9243.84,6669.72,7956.78,393.09999999999945
1/19/2020,8915.09,9198.98,8466.0,8701.7,70676.89,63.0,64.05,59.44,8713.24,8459.88,8073.1,8713.24,8385.37,8073.1,9312.03,6747.11,8029.57,386.77999999999884
1/20/2020,8701.72,8746.99,8521.28,8642.35,38896.64,59.71,62.44,58.63,8789.25,8487.95,8115.26,8789.25,8419.63,8115.26,9348.98,6854.86,8101.92,372.6900000000005
1/21/2020,8642.35,8789.0,8488.0,8736.03,36494.69,63.24,63.98,59.54,8778.68,8526.12,8161.24,8778.68,8461.82,8161.24,9380.38,6976.98,8178.68,364.880000000001
1/22/2020,8736.04,8818.0,8590.0,8682.36,29080.56,59.74,62.4,58.77,8758.81,8550.16,8199.84,8758.81,8491.22,8199.84,9340.01,7189.01,8264.51,350.3199999999997
1/23/2020,8682.77,8691.81,8306.39,8404.52,48165.94,44.76,54.85,54.95,8713.74,8527.75,8215.0,8713.74,8479.66,8215.0,9302.89,7332.09,8317.49,312.75
1/24/2020,8404.52,8528.02,8238.0,8439.0,41687.53,46.7,55.57,55.32,8645.99,8514.1,8231.59,8645.99,8474.24,8231.59,9247.14,7496.34,8371.74,282.5100000000002
1/25/2020,8438.99,8451.26,8254.9,8340.58,25521.16,41.82,52.97,53.99,8563.79,8487.4,8239.66,8563.79,8456.42,8239.66,9155.91,7685.75,8420.83,247.73999999999978
1/26/2020,8340.01,8618.13,8293.66,8615.0,31130.49,56.57,58.75,57.0,8551.41,8507.03,8267.46,8551.41,8477.56,8267.46,9133.06,7794.3,8463.68,239.57000000000153
1/27/2020,8614.39,9000.0,8535.0,8907.57,53973.54,66.99,63.85,59.9,8589.29,8568.65,8314.87,8589.29,8534.89,8314.87,9181.57,7822.01,8501.79,253.77999999999884
1/28/2020,8907.57,9400.0,8862.4,9374.21,74584.85,77.18,70.18,63.94,8680.46,8692.59,8393.34,8680.46,8646.8,8393.34,9317.5,7817.9,8567.7,299.25
1/29/2020,9375.34,9449.24,9216.0,9301.53,53864.07,73.08,68.18,62.92,8768.92,8786.28,8460.61,8768.92,8734.1,8460.61,9372.63,7911.15,8641.89,325.6700000000001
1/30/2020,9301.57,9578.0,9204.44,9513.21,60626.74,77.19,70.79,64.64,8927.3,8898.12,8538.58,8927.3,8837.98,8538.58,9503.88,7911.52,8707.7,359.5400000000009
1/31/2020,9511.52,9530.22,9210.01,9352.89,45552.02,68.01,66.35,62.36,9057.86,8968.09,8598.9,9057.86,8906.63,8598.9,9551.07,7997.63,8774.35,369.1900000000005
2/1/2020,9351.71,9464.53,9281.0,9384.61,28578.07,68.87,66.79,62.63,9207.0,9032.17,8657.1,9207.0,8970.36,8657.1,9604.67,8063.99,8834.33,375.0699999999997
2/2/2020,9384.41,9477.03,9120.0,9331.51,45690.91,65.45,65.24,61.85,9309.36,9078.22,8707.05,9309.36,9018.51,8707.05,9616.09,8174.69,8895.39,371.1700000000001
2/3/2020,9331.59,9618.79,9234.0,9292.24,50892.13,62.76,64.05,61.27,9364.31,9111.15,8750.4,9364.31,9055.01,8750.4,9660.16,8178.84,8919.5,360.75
2/4/2020,9291.35,9350.0,9093.01,9197.02,53308.18,56.23,61.15,59.84,9339.0,9124.36,8783.48,9339.0,9073.94,8783.48,9687.46,8189.1,8938.28,340.880000000001
2/5/2020,9197.02,9744.45,9177.22,9612.04,64870.42,71.38,67.96,63.67,9383.36,9199.39,8844.85,9383.36,9145.68,8844.85,9781.9,8183.86,8982.88,354.53999999999905
2/6/2020,9612.03,9862.57,9526.35,9772.0,64949.71,75.23,70.14,65.01,9420.33,9287.49,8913.52,9420.33,9229.19,8913.52,9898.04,8153.6,9025.82,373.96999999999935
2/7/2020,9772.0,9885.0,9730.0,9813.73,43966.11,76.21,70.7,65.35,9486.16,9368.45,8980.2,9486.16,9307.13,8980.2,10009.02,8132.38,9070.7,388.25
2/8/2020,9813.87,9940.0,9667.11,9895.05,43600.84,78.16,71.8,66.03,9559.08,9449.47,9047.96,9559.08,9385.52,9047.96,10120.23,8140.51,9130.37,401.5100000000002
2/9/2020,9895.04,10166.0,9880.75,10151.75,43408.48,83.24,75.02,68.09,9676.26,9557.52,9129.72,9676.26,9487.68,9129.72,10266.66,8145.02,9205.84,427.8000000000011
2/10/2020,10151.72,10188.0,9756.0,9851.83,59573.08,63.22,65.62,63.42,9756.2,9602.8,9183.21,9756.2,9536.23,9183.21,10335.69,8187.57,9261.63,419.59000000000015
2/11/2020,9851.74,10323.59,9700.0,10223.08,62422.4,72.7,70.54,66.39,9902.78,9698.23,9260.23,9902.78,9627.81,9260.23,10457.87,8219.47,9338.67,438.0
2/12/2020,10223.08,10450.0,10223.08,10326.46,61008.06,74.81,71.75,67.16,10004.84,9794.88,9339.21,10004.84,9720.96,9339.21,10546.27,8323.27,9434.77,455.6700000000001
2/13/2020,10325.33,10500.0,10080.0,10229.63,79344.36,68.99,68.89,65.69,10070.22,9861.77,9405.16,10070.22,9788.78,9405.16,10585.4,8463.2,9524.3,456.6100000000006
2/14/2020,10227.78,10381.56,10111.37,10344.36,47038.48,72.0,70.4,66.59,10146.02,9936.02,9474.73,10146.02,9862.86,9474.73,10588.99,8659.99,9624.49,461.2900000000009
2/15/2020,10344.36,10375.0,9801.0,9904.72,57657.2,50.19,58.68,60.29,10147.4,9931.2,9506.58,10147.4,9868.44,9506.58,10534.39,8843.55,9688.97,424.6200000000008
2/16/2020,9904.46,10050.0,9638.12,9917.27,60024.0,50.69,58.89,60.4,10113.91,9929.06,9537.0,10113.91,9874.95,9537.0,10505.26,8973.66,9739.46,392.0599999999995
2/17/2020,9910.7,9964.16,9452.67,9706.0,70261.01,42.38,53.91,57.58,10093.07,9894.74,9549.52,10093.07,9852.42,9549.52,10502.67,9009.43,9756.05,345.21999999999935
2/18/2020,9706.0,10250.0,9576.01,10164.71,70604.12,59.29,61.52,61.63,10084.74,9936.27,9595.09,10084.74,9894.06,9595.09,10534.91,9063.51,9799.21,341.1800000000003
2/19/2020,10164.78,10250.0,9350.0,9593.79,55162.59,41.58,50.38,54.85,9980.07,9883.58,9594.99,9980.07,9854.03,9594.99,10533.19,9073.27,9803.23,288.59000000000015
2/20/2020,9594.65,9699.0,9400.0,9596.42,60152.34,41.67,50.42,54.87,9889.61,9839.4,9595.1,9889.61,9819.68,9595.1,10521.47,9109.35,9815.41,244.29999999999927
2/21/2020,9597.21,9755.51,9550.21,9677.05,42181.55,44.83,51.85,55.62,9794.28,9814.42,9601.17,9794.28,9800.66,9601.17,10510.17,9149.89,9830.03,213.25
2/22/2020,9677.05,9709.17,9560.02,9650.86,24636.76,43.93,51.33,55.31,9758.01,9789.26,9604.85,9758.01,9780.69,9604.85,10490.94,9201.06,9846.0,184.40999999999985
2/23/2020,9650.85,9990.0,9645.0,9936.4,37702.09,55.36,56.43,57.96,9760.75,9811.9,9629.41,9760.75,9801.45,9629.41,10468.77,9287.65,9878.21,182.48999999999978
2/24/2020,9936.4,9990.0,9473.56,9656.13,55796.6,44.88,50.8,54.65,9753.62,9787.93,9631.39,9753.62,9782.07,9631.39,10410.3,9392.02,9901.16,156.54000000000087
2/25/2020,9655.52,9675.0,9250.0,9315.84,54379.34,35.39,44.94,50.98,9632.36,9715.3,9608.02,9632.36,9719.91,9608.02,10445.67,9327.03,9886.35,107.27999999999884
2/26/2020,9316.48,9377.44,8633.63,8785.25,92130.35,25.56,37.65,45.98,9516.85,9572.21,9547.08,9516.85,9595.29,9547.08,10582.06,9091.98,9837.02,25.1299999999992
2/27/2020,8786.0,8971.77,8531.0,8823.21,72483.58,27.25,38.42,46.37,9406.39,9456.98,9493.46,9406.39,9492.35,9493.46,10659.85,8915.13,9787.49,-36.47999999999956
2/28/2020,8823.25,8900.0,8445.0,8692.91,71155.21,24.98,36.74,45.2,9265.8,9339.43,9434.16,9265.8,9385.76,9434.16,10725.18,8729.58,9727.38,-94.72999999999956
2/29/2020,8690.8,8790.0,8523.55,8523.61,36748.18,22.19,34.62,43.71,9104.76,9213.92,9366.72,9104.76,9270.81,9366.72,10757.22,8534.74,9645.98,-152.79999999999927
3/1/2020,8523.61,8750.0,8411.0,8531.88,43892.2,22.68,34.82,43.8,8904.12,9108.99,9304.88,8904.12,9172.29,9304.88,10791.96,8368.0,9579.98,-195.88999999999942
3/2/2020,8530.3,8965.75,8498.0,8915.24,60401.32,42.43,43.36,47.99,8798.28,9079.18,9276.02,8798.28,9138.02,9276.02,10721.59,8307.59,9514.59,-196.84000000000015
3/3/2020,8911.18,8919.65,8651.0,8760.07,55155.0,37.86,41.02,46.53,8718.88,9030.08,9237.8,8718.88,9087.63,9237.8,10624.59,8247.95,9436.27,-207.71999999999935
3/4/2020,8760.07,8848.29,8660.0,8750.87,38696.48,37.58,40.88,46.44,8713.97,8987.12,9201.73,8713.97,9042.73,9201.73,10526.59,8198.07,9362.33,-214.60999999999876
3/5/2020,8750.99,9159.42,8746.54,9054.68,58201.87,51.41,47.32,49.68,8747.04,8997.51,9190.84,8747.04,9044.32,9190.84,10372.49,8223.21,9297.85,-193.32999999999993
3/6/2020,9054.64,9170.0,8985.5,9131.88,43782.95,54.41,48.84,50.47,8809.75,9018.18,9186.47,8809.75,9055.99,9186.47,10296.92,8221.48,9259.2,-168.28999999999905
3/7/2020,9130.89,9188.0,8835.0,8886.66,45422.2,44.29,44.44,47.98,8861.61,8997.95,9164.26,8861.61,9033.41,9164.26,10209.53,8205.81,9207.67,-166.3099999999995
3/8/2020,8885.25,8886.76,8000.0,8033.31,77537.32,25.24,33.23,40.71,8790.39,8849.54,9080.49,8790.39,8900.07,9080.49,10225.1,8022.98,9124.04,-230.9499999999989
3/9/2020,8034.76,8179.31,7632.01,7929.87,116968.86,23.79,32.17,39.94,8649.62,8708.05,8995.26,8649.62,8770.71,8995.26,10122.24,7902.36,9012.3,-287.21000000000095
3/10/2020,7929.87,8149.0,7728.01,7894.56,86783.44,23.25,31.8,39.68,8525.98,8582.89,8913.73,8525.98,8653.89,8913.73,10107.76,7746.92,8927.34,-330.84000000000015
3/11/2020,7894.57,7980.0,7590.0,7934.52,79942.41,25.45,32.74,40.14,8409.35,8483.14,8841.2,8409.35,8557.98,8841.2,10059.8,7628.68,8844.24,-358.0600000000013
3/12/2020,7934.58,7966.17,4410.0,4800.0,261505.61,7.03,15.05,24.62,7801.54,7916.49,8541.87,7801.54,8056.93,8541.87,10727.49,6473.29,8600.39,-625.380000000001
3/13/2020,4800.01,5955.0,3782.13,5578.6,402201.67,23.15,25.78,31.47,7293.93,7556.81,8322.38,7293.93,7726.49,8322.38,10854.41,5939.13,8396.77,-765.5699999999988
3/14/2020,5576.05,5640.52,5055.13,5172.06,136910.14,20.94,24.07,29.99,6763.27,7189.92,8089.04,6763.27,7385.91,8089.04,10895.58,5421.54,8158.56,-899.1199999999999
3/15/2020,5172.48,5940.0,5093.1,5361.3,139916.15,24.84,26.51,31.54,6381.56,6908.59,7887.0,6381.56,7115.97,7887.0,10854.54,5033.1,7943.82,-978.4099999999999
3/16/2020,5360.33,5365.42,4442.12,5028.97,227276.92,22.56,24.99,30.31,5967.14,6619.41,7675.31,5967.14,6837.71,7675.31,10839.33,4619.61,7729.47,-1055.9000000000005
3/17/2020,5028.86,5525.0,4921.45,5312.64,150089.93,29.04,28.75,32.65,5598.3,6418.36,7500.31,5598.3,6634.37,7500.31,10802.26,4309.42,7555.84,-1081.9500000000007
3/18/2020,5312.64,5436.17,5009.37,5393.04,137127.63,30.95,29.82,33.3,5235.23,6260.61,7344.22,5235.23,6468.86,7344.22,10710.31,4058.35,7384.33,-1083.6100000000006
3/19/2020,5393.26,6400.0,5252.53,6162.37,199020.87,46.92,39.25,39.22,5429.85,6245.5,7256.68,5429.85,6428.0,7256.68,10566.67,3948.95,7257.81,-1011.1800000000003
